ts_ms,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps,scenario,ttc,risk_score,risk_level,event_type,event_id,event_x,event_y,zone_id,zone_name,zone_type,zone_distance_m,zone_base_risk,zone_speed_limit_kmh
127000,3600,1400,3575.04,1466.79,1.2,0.0,71.30151260667614,-1.2,scenario_000,9999.0,5.0,0,Normal,E005724,3587.52,1433.39,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3618.93,1441.47,1.2,0.0,45.58624573267683,-1.2,scenario_000,9999.0,10.0,0,Normal,E005725,3609.47,1420.74,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3641.61,1346.51,1.2,0.0,67.76851924013104,-1.2,scenario_000,9999.0,5.0,0,Normal,E005726,3620.81,1373.26,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3649.8,1382.79,1.2,0.0,52.68988612627683,-1.2,scenario_000,9999.0,10.0,0,Normal,E005727,3624.9,1391.39,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3687.53,1416.68,1.2,0.0,89.10512499289835,-1.2,scenario_000,9999.0,5.0,0,Normal,E005728,3643.77,1408.34,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3642.8,1353.92,1.2,0.0,62.89043170467197,-1.2,scenario_000,9999.0,5.0,0,Normal,E005729,3621.4,1376.96,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3645.13,1368.74,1.2,0.0,54.89903915370477,-1.2,scenario_000,9999.0,10.0,0,Normal,E005730,3622.57,1384.37,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3595.27,1589.55,1.2,12.18,189.60900664261703,10.98,scenario_000,17.27,22.0,1,Caution Approach,E005731,3597.64,1494.78,Z01,Main Gate,Entrance,6.3,3,20.0
127000,3600,1400,3542.11,1487.32,1.2,0.0,104.76657148155596,-1.2,scenario_000,9999.0,0.0,0,Normal,E005732,3571.06,1443.66,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3633.55,1414.17,1.2,0.0,36.41965678037088,-1.2,scenario_000,9999.0,18.0,0,Normal,E005733,3616.78,1407.09,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3635.66,1416.73,1.2,0.0,39.38944655615245,-1.2,scenario_000,9999.0,18.0,0,Normal,E005734,3617.83,1408.37,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3614.73,1447.68,1.2,0.0,49.90345979989771,-1.2,scenario_000,9999.0,10.0,0,Normal,E005735,3607.36,1423.84,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3569.91,1467.31,1.2,0.0,73.72953410947339,-1.2,scenario_000,9999.0,5.0,0,Normal,E005736,3584.95,1433.65,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3667.15,1379.5,1.2,0.0,70.20949009927371,-1.2,scenario_000,9999.0,5.0,0,Normal,E005737,3633.57,1389.75,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3643.98,1361.33,1.2,0.0,58.56286622084004,-1.2,scenario_000,9999.0,10.0,0,Normal,E005738,3621.99,1380.66,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3919.57,1316.08,1.2,13.81,330.4051320727329,12.61,scenario_000,26.2,19.0,0,Normal,E005739,3759.78,1358.04,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2,scenario_000,9999.0,10.0,0,Normal,E005740,3619.66,1407.17,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3610.53,1453.9,1.2,0.0,54.91894846043589,-1.2,scenario_000,9999.0,10.0,0,Normal,E005741,3605.27,1426.95,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3554.94,1468.84,1.2,0.0,82.27605483978911,-1.2,scenario_000,9999.0,5.0,0,Normal,E005742,3577.47,1434.42,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3709.3,1312.6,1.2,11.15,139.94731151401248,9.95,scenario_000,14.07,14.0,0,Normal,E005743,3654.65,1356.3,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3623.32,1429.24,1.2,0.0,37.40053475553536,-1.2,scenario_000,9999.0,18.0,0,Normal,E005744,3611.66,1414.62,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3660.65,1334.37,1.2,0.0,89.36285246118784,-1.2,scenario_000,9999.0,5.0,0,Normal,E005745,3630.32,1367.18,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3653.25,1333.37,1.2,0.0,85.29431047848394,-1.2,scenario_000,9999.0,5.0,0,Normal,E005746,3626.62,1366.68,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3526.7,1510.05,1.2,5.46,132.2266709102215,4.26,scenario_000,31.04,6.0,0,Normal,E005747,3563.35,1455.03,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3553.96,1457.33,1.2,0.0,73.52829727390666,-1.2,scenario_000,9999.0,5.0,0,Normal,E005748,3576.98,1428.66,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3630.85,1412.44,1.2,0.0,33.26373550880893,-1.2,scenario_000,9999.0,18.0,0,Normal,E005749,3615.43,1406.22,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3813.19,968.63,1.2,4.11,481.1756986798066,2.91,scenario_000,165.35,3.0,0,Normal,E005750,3706.6,1184.32,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3920.16,1647.42,1.2,12.42,404.6221471941445,11.22,scenario_000,36.06,19.0,0,Normal,E005751,3760.08,1523.71,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3665.35,1387.46,1.2,0.0,66.54227303000692,-1.2,scenario_000,9999.0,5.0,0,Normal,E005752,3632.68,1393.73,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3426.14,1662.57,1.2,14.44,314.9131697785915,13.24,scenario_000,23.78,19.0,0,Normal,E005753,3513.07,1531.28,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3548.66,1452.02,1.2,0.0,73.08813857254823,-1.2,scenario_000,9999.0,5.0,0,Normal,E005754,3574.33,1426.01,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,4038.26,1290.6,1.2,13.34,451.70807785559936,12.14,scenario_000,37.21,19.0,0,Normal,E005755,3819.13,1345.3,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3629.24,1420.46,1.2,0.0,35.687381523445914,-1.2,scenario_000,9999.0,18.0,0,Normal,E005756,3614.62,1410.23,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3619.13,1435.46,1.2,0.0,40.29104739269019,-1.2,scenario_000,9999.0,10.0,0,Normal,E005757,3609.57,1417.73,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3842.31,1384.89,1.2,18.19,242.7806586200803,16.990000000000002,scenario_000,14.29,25.0,1,Caution Approach,E005758,3721.15,1392.45,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3648.19,1330.3,1.2,5.86,84.73704089711896,4.66,scenario_000,18.18,11.0,0,Normal,E005759,3624.1,1365.15,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3955.01,1305.21,1.2,12.78,367.4469270520576,11.58,scenario_000,31.73,19.0,0,Normal,E005760,3777.51,1352.61,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3955.06,1361.72,1.2,18.53,357.11757447653,17.330000000000002,scenario_000,20.61,25.0,1,Caution Approach,E005761,3777.53,1380.86,OUT,Outside Zone,Normal Area,,0,
127000,3600,1400,3653.29,1407.08,1.2,0.0,53.75825983046694,-1.2,scenario_000,9999.0,10.0,0,Normal,E005762,3626.64,1403.54,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3640.64,1410.24,1.2,0.0,41.91022786862403,-1.2,scenario_000,9999.0,10.0,0,Normal,E005763,3620.32,1405.12,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3697.93,1350.31,1.2,8.02,109.8152129716096,6.819999999999999,scenario_000,16.1,11.0,0,Normal,E005764,3648.97,1375.15,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,4049.35,1342.41,1.2,3.6,453.0254193751162,2.4000000000000004,scenario_000,188.76,7.0,0,Normal,E005765,3824.68,1371.2,Z02,Middle Gate,Intersection,29.84,4,15.0
128000,3600,1400,3415.34,1684.31,1.2,13.61,339.0154741306065,12.41,scenario_000,27.32,19.0,0,Normal,E005766,3507.67,1542.15,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3679.55,1339.05,1.2,4.8,100.2152932440954,3.6,scenario_000,27.84,3.0,0,Normal,E005767,3639.78,1369.53,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3630.29,1332.96,1.2,0.0,73.56524790959378,-1.2,scenario_000,9999.0,5.0,0,Normal,E005768,3615.14,1366.48,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3645.75,1333.57,1.2,0.0,80.65982519197527,-1.2,scenario_000,9999.0,5.0,0,Normal,E005769,3622.88,1366.78,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3702.03,1413.71,1.2,0.0,102.947000927662,-1.2,scenario_000,9999.0,0.0,0,Normal,E005770,3651.02,1406.86,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3537.83,1493.48,1.2,0.0,112.26584208921255,-1.2,scenario_000,9999.0,0.0,0,Normal,E005771,3568.91,1446.74,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3669.75,1381.38,1.2,0.0,72.19256817706373,-1.2,scenario_000,9999.0,5.0,0,Normal,E005772,3634.88,1390.69,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3656.14,1401.07,1.2,0.0,56.15019590348715,-1.2,scenario_000,9999.0,10.0,0,Normal,E005773,3628.07,1400.53,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3567.77,1455.06,1.2,0.01,63.799502349156256,-1.19,scenario_000,9999.0,5.0,0,Normal,E005774,3583.89,1427.53,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3753.24,1242.04,1.2,13.06,220.0769392735185,11.86,scenario_000,18.56,19.0,0,Normal,E005775,3676.62,1321.02,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3722.35,1409.53,1.2,12.48,122.72059077432758,11.28,scenario_000,10.88,27.0,1,Caution Approach,E005776,3661.18,1404.76,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3622.94,1335.36,1.2,0.99,68.58989138349773,-0.2099999999999999,scenario_000,9999.0,5.0,0,Normal,E005777,3611.47,1367.68,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3673.03,1419.66,1.2,0.0,75.6299973555469,-1.2,scenario_000,9999.0,5.0,0,Normal,E005778,3636.52,1409.83,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3785.42,1396.57,1.2,13.2,185.4517222891177,12.0,scenario_000,15.45,19.0,0,Normal,E005779,3692.71,1398.28,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3759.03,1226.46,1.2,11.81,235.38621986004205,10.61,scenario_000,22.19,19.0,0,Normal,E005780,3679.52,1313.23,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3764.05,1394.43,1.2,6.73,164.14453204417154,5.53,scenario_000,29.68,11.0,0,Normal,E005781,3682.03,1397.22,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3640.76,1361.43,1.2,5.32,56.11615186379064,4.12,scenario_000,13.62,16.0,0,Normal,E005782,3620.38,1380.72,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3568.33,1448.07,1.2,2.13,57.56486602086379,0.93,scenario_000,61.9,13.0,0,Normal,E005783,3584.16,1424.03,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3721.79,1305.18,1.2,2.17,154.349073531395,0.97,scenario_000,159.12,3.0,0,Normal,E005784,3660.89,1352.59,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3627.32,1429.03,1.2,0.0,39.86380940151113,-1.2,scenario_000,9999.0,18.0,0,Normal,E005785,3613.66,1414.51,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3662.76,1385.58,1.2,0.0,64.39529485917453,-1.2,scenario_000,9999.0,5.0,0,Normal,E005786,3631.38,1392.79,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3680.28,1418.17,1.2,0.0,82.3105540012946,-1.2,scenario_000,9999.0,5.0,0,Normal,E005787,3640.14,1409.09,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3641.18,1411.75,1.2,0.0,42.82353208225574,-1.2,scenario_000,9999.0,10.0,0,Normal,E005788,3620.59,1405.88,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3658.35,1420.38,1.2,0.0,61.8066897673706,-1.2,scenario_000,9999.0,5.0,0,Normal,E005789,3629.18,1410.19,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3550.66,1475.0,1.2,0.0,89.77435936836316,-1.2,scenario_000,9999.0,5.0,0,Normal,E005790,3575.33,1437.5,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3631.53,1422.8,1.2,0.0,38.90990747868736,-1.2,scenario_000,9999.0,18.0,0,Normal,E005791,3615.77,1411.4,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3665.7,1420.67,1.2,0.0,68.87480598883731,-1.2,scenario_000,9999.0,5.0,0,Normal,E005792,3632.85,1410.34,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3646.63,1376.07,1.2,0.0,52.41184789720749,-1.2,scenario_000,9999.0,10.0,0,Normal,E005793,3623.32,1388.03,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,4080.33,1616.46,1.2,13.36,526.8508712149957,12.16,scenario_000,43.33,19.0,0,Normal,E005794,3840.16,1508.23,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3623.12,1435.25,1.2,0.0,42.15562714513918,-1.2,scenario_000,9999.0,10.0,0,Normal,E005795,3611.56,1417.62,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3581.34,1470.85,1.2,0.0,73.26607741649597,-1.2,scenario_000,9999.0,5.0,0,Normal,E005796,3590.67,1435.42,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3694.78,1415.19,1.2,0.0,95.98950203017016,-1.2,scenario_000,9999.0,5.0,0,Normal,E005797,3647.39,1407.6,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3546.39,1481.16,1.2,0.0,97.26755728401956,-1.2,scenario_000,9999.0,5.0,0,Normal,E005798,3573.19,1440.58,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3647.02,1408.17,1.2,0.0,47.72451466489732,-1.2,scenario_000,9999.0,10.0,0,Normal,E005799,3623.51,1404.09,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3575.04,1466.79,1.2,0.0,71.30151260667614,-1.2,scenario_000,9999.0,5.0,0,Normal,E005800,3587.52,1433.39,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3618.93,1441.47,1.2,0.0,45.58624573267683,-1.2,scenario_000,9999.0,10.0,0,Normal,E005801,3609.47,1420.74,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3641.61,1346.51,1.2,0.0,67.76851924013104,-1.2,scenario_000,9999.0,5.0,0,Normal,E005802,3620.81,1373.26,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3649.8,1382.79,1.2,0.0,52.68988612627683,-1.2,scenario_000,9999.0,10.0,0,Normal,E005803,3624.9,1391.39,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3687.53,1416.68,1.2,0.0,89.10512499289835,-1.2,scenario_000,9999.0,5.0,0,Normal,E005804,3643.77,1408.34,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3642.8,1353.92,1.2,0.0,62.89043170467197,-1.2,scenario_000,9999.0,5.0,0,Normal,E005805,3621.4,1376.96,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3645.13,1368.74,1.2,0.0,54.89903915370477,-1.2,scenario_000,9999.0,10.0,0,Normal,E005806,3622.57,1384.37,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3606.98,1589.52,1.2,11.71,189.6484927438128,10.510000000000002,scenario_000,18.04,22.0,1,Caution Approach,E005807,3603.49,1494.76,Z01,Main Gate,Entrance,4.14,3,20.0
128000,3600,1400,3542.11,1487.32,1.2,0.0,104.76657148155596,-1.2,scenario_000,9999.0,0.0,0,Normal,E005808,3571.06,1443.66,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3633.55,1414.17,1.2,0.0,36.41965678037088,-1.2,scenario_000,9999.0,18.0,0,Normal,E005809,3616.78,1407.09,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3635.66,1416.73,1.2,0.0,39.38944655615245,-1.2,scenario_000,9999.0,18.0,0,Normal,E005810,3617.83,1408.37,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3614.73,1447.68,1.2,0.0,49.90345979989771,-1.2,scenario_000,9999.0,10.0,0,Normal,E005811,3607.36,1423.84,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3569.91,1467.31,1.2,0.0,73.72953410947339,-1.2,scenario_000,9999.0,5.0,0,Normal,E005812,3584.95,1433.65,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3667.15,1379.5,1.2,0.0,70.20949009927371,-1.2,scenario_000,9999.0,5.0,0,Normal,E005813,3633.57,1389.75,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3643.98,1361.33,1.2,0.0,58.56286622084004,-1.2,scenario_000,9999.0,10.0,0,Normal,E005814,3621.99,1380.66,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3906.68,1318.84,1.2,13.18,317.2374000649985,11.98,scenario_000,26.48,19.0,0,Normal,E005815,3753.34,1359.42,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2,scenario_000,9999.0,10.0,0,Normal,E005816,3619.66,1407.17,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3610.53,1453.9,1.2,0.0,54.91894846043589,-1.2,scenario_000,9999.0,10.0,0,Normal,E005817,3605.27,1426.95,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3554.94,1468.84,1.2,0.0,82.27605483978911,-1.2,scenario_000,9999.0,5.0,0,Normal,E005818,3577.47,1434.42,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3623.32,1429.24,1.2,0.0,37.40053475553536,-1.2,scenario_000,9999.0,18.0,0,Normal,E005819,3611.66,1414.62,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3660.65,1334.37,1.2,0.0,89.36285246118784,-1.2,scenario_000,9999.0,5.0,0,Normal,E005820,3630.32,1367.18,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3653.25,1333.37,1.2,0.0,85.29431047848394,-1.2,scenario_000,9999.0,5.0,0,Normal,E005821,3626.62,1366.68,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3527.67,1508.53,1.2,1.81,130.42388508244946,0.6100000000000001,scenario_000,213.81,3.0,0,Normal,E005822,3563.84,1454.26,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3553.96,1457.33,1.2,0.0,73.52829727390666,-1.2,scenario_000,9999.0,5.0,0,Normal,E005823,3576.98,1428.66,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3630.85,1412.44,1.2,0.0,33.26373550880893,-1.2,scenario_000,9999.0,18.0,0,Normal,E005824,3615.43,1406.22,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3813.68,974.53,1.2,5.94,476.1132883043698,4.74,scenario_000,100.45,6.0,0,Normal,E005825,3706.84,1187.26,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3932.02,1641.85,1.2,13.15,410.76599530633,11.95,scenario_000,34.37,19.0,0,Normal,E005826,3766.01,1520.92,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3665.35,1387.46,1.2,0.0,66.54227303000692,-1.2,scenario_000,9999.0,5.0,0,Normal,E005827,3632.68,1393.73,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3433.83,1651.17,1.2,13.75,301.16247741045044,12.55,scenario_000,24.0,19.0,0,Normal,E005828,3516.91,1525.59,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3548.66,1452.02,1.2,0.0,73.08813857254823,-1.2,scenario_000,9999.0,5.0,0,Normal,E005829,3574.33,1426.01,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,4025.39,1293.37,1.2,13.17,438.5505774708316,11.97,scenario_000,36.64,19.0,0,Normal,E005830,3812.69,1346.68,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3629.24,1420.46,1.2,0.0,35.687381523445914,-1.2,scenario_000,9999.0,18.0,0,Normal,E005831,3614.62,1410.23,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3619.13,1435.46,1.2,0.0,40.29104739269019,-1.2,scenario_000,9999.0,10.0,0,Normal,E005832,3609.57,1417.73,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3824.57,1388.53,1.2,18.11,224.86272656890043,16.91,scenario_000,13.3,25.0,1,Caution Approach,E005833,3712.28,1394.26,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3655.55,1330.14,1.2,7.35,89.25369516160104,6.15,scenario_000,14.51,16.0,0,Normal,E005834,3627.78,1365.07,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3968.25,1302.36,1.2,13.54,380.9745819605293,12.34,scenario_000,30.87,19.0,0,Normal,E005835,3784.12,1351.18,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3934.7,1365.9,1.2,20.78,336.4326084076867,19.58,scenario_000,17.18,27.0,1,Caution Approach,E005836,3767.35,1382.95,OUT,Outside Zone,Normal Area,,0,
128000,3600,1400,3653.29,1407.08,1.2,0.0,53.75825983046694,-1.2,scenario_000,9999.0,10.0,0,Normal,E005837,3626.64,1403.54,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3640.64,1410.24,1.2,0.0,41.91022786862403,-1.2,scenario_000,9999.0,10.0,0,Normal,E005838,3620.32,1405.12,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3705.48,1354.59,1.2,8.69,114.83944662005304,7.489999999999999,scenario_000,15.33,11.0,0,Normal,E005839,3652.74,1377.3,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,4044.28,1343.44,1.2,5.17,447.8657745351839,3.97,scenario_000,112.81,6.0,0,Normal,E005840,3822.14,1371.72,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3407.61,1695.78,1.2,13.83,352.845179221709,12.63,scenario_000,27.94,19.0,0,Normal,E005841,3503.81,1547.89,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3685.38,1340.79,1.2,6.27,103.90172520223148,5.069999999999999,scenario_000,20.49,11.0,0,Normal,E005842,3642.69,1370.39,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3630.29,1332.96,1.2,0.0,73.56524790959378,-1.2,scenario_000,9999.0,5.0,0,Normal,E005843,3615.14,1366.48,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3645.75,1333.57,1.2,0.0,80.65982519197527,-1.2,scenario_000,9999.0,5.0,0,Normal,E005844,3622.88,1366.78,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3702.03,1413.71,1.2,0.0,102.947000927662,-1.2,scenario_000,9999.0,0.0,0,Normal,E005845,3651.02,1406.86,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3537.83,1493.48,1.2,0.0,112.26584208921255,-1.2,scenario_000,9999.0,0.0,0,Normal,E005846,3568.91,1446.74,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3669.75,1381.38,1.2,0.0,72.19256817706373,-1.2,scenario_000,9999.0,5.0,0,Normal,E005847,3634.88,1390.69,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3656.14,1401.07,1.2,0.0,56.15019590348715,-1.2,scenario_000,9999.0,10.0,0,Normal,E005848,3628.07,1400.53,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3567.77,1455.06,1.2,0.0,63.799502349156256,-1.2,scenario_000,9999.0,5.0,0,Normal,E005849,3583.89,1427.53,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3758.37,1233.54,1.2,9.94,229.76072009810548,8.74,scenario_000,26.29,11.0,0,Normal,E005850,3679.18,1316.77,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3713.81,1411.29,1.2,8.84,114.36861545021864,7.64,scenario_000,14.97,11.0,0,Normal,E005851,3656.9,1405.64,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3623.08,1335.31,1.2,0.15,68.68393189094523,-1.05,scenario_000,9999.0,5.0,0,Normal,E005852,3611.54,1367.65,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3673.03,1419.66,1.2,0.0,75.6299973555469,-1.2,scenario_000,9999.0,5.0,0,Normal,E005853,3636.52,1409.83,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3771.2,1399.5,1.2,14.52,171.20073013862978,13.32,scenario_000,12.85,19.0,0,Normal,E005854,3685.6,1399.75,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3769.16,1216.3,1.2,13.98,249.72143600420043,12.78,scenario_000,19.54,19.0,0,Normal,E005855,3684.58,1308.15,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3772.62,1395.93,1.2,8.09,172.66797415849865,6.89,scenario_000,25.06,11.0,0,Normal,E005856,3686.31,1397.97,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3639.64,1354.44,1.2,7.08,60.39075425924058,5.88,scenario_000,10.27,24.0,1,Caution Approach,E005857,3619.82,1377.22,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3570.6,1444.41,1.2,4.31,53.25981693547221,3.1099999999999994,scenario_000,17.13,13.0,0,Normal,E005858,3585.3,1422.2,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3719.65,1308.46,1.2,3.92,150.6509014244522,2.72,scenario_000,55.39,3.0,0,Normal,E005859,3659.82,1354.23,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3675.31,1340.17,1.2,0.0,96.1832885692727,-1.2,scenario_000,9999.0,5.0,0,Normal,E005860,3637.65,1370.09,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3372.31,1742.77,1.2,0.0,411.5021372970012,-1.2,scenario_000,9999.0,0.0,0,Normal,E005861,3486.15,1571.38,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3627.32,1429.03,1.2,0.0,39.86380940151113,-1.2,scenario_000,9999.0,18.0,0,Normal,E005862,3613.66,1414.51,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3662.76,1385.58,1.2,0.0,64.39529485917453,-1.2,scenario_000,9999.0,5.0,0,Normal,E005863,3631.38,1392.79,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3680.28,1418.17,1.2,0.0,82.3105540012946,-1.2,scenario_000,9999.0,5.0,0,Normal,E005864,3640.14,1409.09,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3641.18,1411.75,1.2,0.0,42.82353208225574,-1.2,scenario_000,9999.0,10.0,0,Normal,E005865,3620.59,1405.88,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3658.35,1420.38,1.2,0.0,61.8066897673706,-1.2,scenario_000,9999.0,5.0,0,Normal,E005866,3629.18,1410.19,OUT,Outside Zone,Normal Area,,0,
129000,3600,1400,3550.66,1475.0,1.2,0.0,89.77435936836316,-1.2,scenario_000,9999.0,5.0,0,Normal,E005867,3575.33,1437.5,OUT,Outside Zone,Normal Area,,0,
